965,21,9,401
961,10740,6,402
958,10763,1,403
964,10778,7,404
962,38,3,405
961,98,2,406
960,117,3,407
960,139,2,408
961,158,3,409
961,178,3,410
960,218,2,411
961,240,2,412
961,260,2,413
961,280,2,414
960,319,2,415
961,340,2,416
961,360,2,417
961,380,2,418
960,399,2,419
960,419,2,420
961,438,3,421
961,458,3,422
961,478,3,423
961,10618,3,424
961,10638,3,425
960,10659,2,426
961,10681,2,427
962,80,3,428
960,10758,0,429
962,10718,1,430
962,10760,1,431
962,43,0,432
962,199,1,433
962,299,1,434
962,10600,1,435
962,10700,1,436
963,44,0,437
966,45,3,438
964,61,1,439
965,88,1,440
965,130,2,441
965,154,1,442
965,174,2,443
965,198,1,444
967,283,3,445
965,305,1,446
965,327,2,447
965,348,1,448
965,372,1,449
965,392,1,450
965,414,1,451
965,436,1,452
965,458,1,453
965,10601,1,454
965,10624,2,455
965,10645,1,456
965,10648,1,457
965,10668,2,458
965,10691,1,459
965,10714,1,460
964,10716,0,461
965,10758,1,462
966,63,0,463
966,10751,1,464
966,10757,0,465
967,261,3,466
968,307,2,467
967,330,3,468
968,355,2,469
967,380,3,470
967,403,3,471
968,427,2,472
967,450,2,473
967,472,3,474
970,49,2,475
968,72,1,476
968,95,3,477
969,120,2,478
969,144,2,479
968,10581,1,480
969,10605,2,481
968,10630,3,482
969,10654,2,483
969,10678,2,484
968,10701,3,485
968,10727,1,486
970,10749,3,487
968,10754,2,488
970,45,0,489
970,10773,0,490
971,46,0,491
971,10772,0,492
973,263,2,493
973,290,2,494
972,317,1,495
972,344,2,496
972,370,2,497
972,396,2,498
972,424,2,499
972,450,2,500
972,475,2,501
972,10776,1,502
973,52,2,503
973,80,2,504
973,108,1,505
973,135,1,506
973,10582,1,507
973,10609,2,508
973,10637,1,509
973,10664,1,510
973,10691,2,511
973,10718,2,512
973,10746,1,513
973,10771,1,514
974,10775,0,515
975,10774,0,516
979,29,3,517
979,60,3,518
979,90,3,519
979,122,3,520
978,184,2,521
979,217,2,522
978,246,2,523
979,278,2,524
978,309,2,525
979,340,2,526
979,370,2,527
979,402,2,528
979,431,3,529
978,463,2,530
978,10552,2,531
979,10581,3,532
978,10614,2,533
979,10676,2,534
979,10708,2,535
979,10738,2,536
979,10769,2,537
980,153,0,538
980,10645,1,539
983,34,1,540
983,72,1,541
983,108,1,542
982,141,1,543
983,215,1,544
983,248,1,545
983,284,1,546
983,323,1,547
983,355,1,548
983,358,1,549
983,391,1,550
983,430,1,551
983,466,1,552
990,9697,28,553
983,10587,1,554
983,10619,1,555
983,10694,1,556
983,10727,1,557
982,10762,0,558
985,38,4,559
985,10760,4,560
987,43,2,561
987,83,2,562
987,171,2,563
987,211,2,564
987,341,2,565
987,381,2,566
987,426,2,567
987,469,2,568
987,10587,2,569
987,10631,2,570
987,10673,2,571
987,10715,2,572
988,297,2,573
991,247,2,574
990,347,2,575
990,397,2,576
991,51,2,577
992,103,2,578
992,155,2,579
991,10591,2,580
992,10643,2,581
992,10695,2,582
991,10747,2,583
994,253,1,584
994,317,1,585
995,381,2,586
996,66,2,587
995,135,1,588
996,10596,2,589
995,10664,1,590
996,10732,2,591
1001,94,1,592
1001,191,2,593
1001,287,1,594
1001,387,1,595
1001,10607,2,596
1001,10702,1,597
1002,5988,2,598
1005,165,2,599
1006,330,3,600
1005,10633,2,601
1023,8981,2,602
1102,8389,58,603
1126,3622,23,604
1123,3783,6,605
1167,2974,40,606
1147,6267,2,607
1146,6276,2,608
1147,6285,2,609
1165,3598,0,610
1166,3600,1,611
1189,3585,30,612
1290,2754,195,613
1204,3503,1,614
1227,3496,23,615
1241,8016,2,616
1259,4010,37,617
1251,8043,2,618
1293,3008,93,619
1259,4952,4,620
1266,447,32,621
1259,3471,0,622
1260,3473,2,623
1262,3524,3,624
1264,3521,0,625
1271,417,0,626
1291,3566,38,627
1294,2502,17,628
1300,2876,8,629
1298,2866,2,630
1301,3527,1,631
1302,2488,0,632
1302,3524,1,633
1303,2487,0,634
1401,2406,112,635
1316,3034,1,636
1341,2912,21,637
1389,503,80,638
1342,3969,8,639
1341,3983,0,640
1342,3980,2,641
1346,3436,1,642
1345,3443,1,643
1359,3357,15,644
1359,8532,0,645
1361,3094,1,646
1366,891,1,647
1410,822,113,648
1370,421,1,649
1411,3128,16,650
1401,10759,1,651
1402,10761,1,652
1403,10756,0,653
1404,10757,1,654
1407,10766,7,655
1417,15,15,656
1417,10793,7,657
1416,30,1,658
1447,20,31,659
1424,3025,1,660
1425,3033,5,661
1426,3042,0,662
1427,3044,1,663
1429,3048,1,664
1432,8305,1,665
1438,1056,1,666
1440,8168,1,667
1440,1061,3,668
1538,3782,98,669
1443,1061,3,670
1457,3175,17,671
1483,5549,39,672
1452,3121,9,673
1489,10776,34,674
1701,2397,524,675
1487,2292,1,676
1488,6537,2,677
1488,6546,2,678
1490,2290,1,679
1492,1312,1,680
1515,1339,27,681
1567,1538,118,682
1521,1417,1,683
1528,1412,4,684
1544,5776,18,685
1533,1365,1,686
1533,1404,3,687
1552,1331,8,688
1556,1703,13,689
1561,6168,2,690
1562,1662,1,691
1561,1720,1,692
1574,5572,15,693
1563,1715,0,694
1567,1736,5,695
1569,5719,2,696
1609,1333,65,697
1572,1745,3,698
1574,1758,8,699
1572,1758,2,700
1581,1777,10,701
1587,2070,40,702
1576,2107,2,703
1589,5724,12,704
1592,6553,25,705
1584,1985,30,706
1597,1251,15,707
1588,1949,1,708
1588,1952,1,709
1588,1961,3,710
1588,2024,1,711
1590,1787,1,712
1653,1836,72,713
1599,1103,8,714
1606,1943,12,715
1624,287,48,716
1601,3836,0,717
1644,3827,46,718
1610,6265,13,719
1616,6208,10,720
1606,6764,1,721
1624,1921,5,722
1621,1083,3,723
1622,1388,1,724
1625,1542,7,725
1624,1080,0,726
1662,2014,71,727
1644,1073,18,728
1636,2036,0,729
1638,2037,0,730
1644,9515,3,731
1645,2039,0,732
1646,8506,2,733
1647,2040,0,734
1656,1099,14,735
1652,331,0,736
1654,2033,0,737
1659,1359,1,738
1661,2045,0,739
1665,1354,4,740
1663,1359,3,741
1663,2046,0,742
1665,3786,0,743
1667,1211,3,744
1668,2048,0,745
1669,1204,0,746
1670,1209,2,747
1670,2049,0,748
1685,86,10,749
1689,2039,0,750
1692,8265,2,751
1709,1394,1,752
1731,1020,27,753
1820,1385,192,754
1777,1124,106,755
1727,8254,4,756
1739,1189,2,757
1743,10787,5,758
1757,738,5,759
1782,1853,8,760
1780,10710,6,761
1792,1464,2,762
1801,8093,7,763
1813,1949,9,764
1834,1575,2,765
1851,1587,26,766
2040,2945,252,767
1870,2718,79,768
1853,941,1,769
1854,939,0,770
1854,943,0,771
1885,701,45,772
1875,865,13,773
1870,3636,8,774
1867,2135,1,775
1874,590,3,776
1876,934,2,777
1903,589,24,778
1906,1924,71,779
1912,2026,31,780
1888,2081,5,781
2003,10541,258,782
1887,3622,0,783
1911,3609,23,784
1891,1488,1,785
1904,2103,4,786
1902,2654,3,787
1905,2655,3,788
1921,2645,5,789
2041,1524,244,790
1924,1401,4,791
1931,2658,11,792
1932,2118,6,793
1942,659,1,794
1944,2125,2,795
1945,660,1,796
1945,2043,1,797
1950,2768,6,798
1955,2124,7,799
2052,912,176,800
1954,2642,2,801
1956,2646,1,802
1957,1399,3,803
1960,1401,2,804
1961,2647,1,805
1963,2642,1,806
1975,2746,18,807
1964,2648,1,808
2189,576,357,809
1965,3554,0,810
1966,2645,1,811
1969,2658,8,812
1967,3555,1,813
1971,1421,4,814
1971,2092,18,815
1969,3552,0,816
1992,525,19,817
1979,2063,6,818
1981,3540,7,819
1978,2805,3,820
1980,2659,3,821
1988,2068,1,822
1989,2657,2,823
1989,2660,0,824
1991,2662,0,825
1995,2661,6,826
1992,2664,0,827
1998,2666,1,828
1998,10380,4,829
2002,2667,1,830
2003,2663,0,831
2004,2743,2,832
2006,2741,1,833
2061,2169,32,834
2071,29,45,835
2044,587,0,836
2053,1197,3,837
2067,3239,1,838
2069,3241,2,839
2072,2139,0,840
2091,733,26,841
2077,37,0,842
2078,38,0,843
2080,39,1,844
2087,2618,10,845
2089,2604,0,846
2199,10460,142,847
2122,3234,23,848
2104,904,0,849
2125,217,1,850
2132,8651,12,851
2124,10429,2,852
2133,6901,7,853
2150,3232,0,854
2152,1562,1,855
2202,1526,79,856
2200,239,51,857
2210,10741,64,858
2228,1323,63,859
2190,3642,14,860
2182,6988,1,861
2193,7974,16,862
2212,8,22,863
2405,1129,215,864
2192,7944,1,865
2206,8000,1,866
2215,8010,7,867
2240,5005,7,868
2238,889,1,869
2244,8056,8,870
2272,8207,99,871
2284,3146,86,872
2278,5074,25,873
2284,210,31,874
2326,2957,46,875
2285,8206,1,876
2297,262,0,877
2306,459,2,878
2313,460,0,879
2315,459,1,880
2375,10468,152,881
2328,2595,6,882
2359,10713,51,883
2340,113,1,884
2412,123,72,885
2366,3153,59,886
2347,9653,12,887
2357,10092,19,888
2343,3218,0,889
2375,8260,11,890
2381,8609,6,891
2381,10760,1,892
2390,8607,1,893
2392,194,1,894
2536,839,159,895
2420,1040,23,896
2429,8676,30,897
2407,8750,7,898
2411,8758,1,899
2418,9672,17,900
2418,1260,23,901
2419,8313,4,902
2428,1278,2,903
2431,1257,17,904
2435,1239,15,905
2469,1339,27,906
2462,3739,24,907
2446,452,0,908
2463,457,15,909
2469,8572,39,910
2473,1263,10,911
2478,8531,1,912
2480,8530,0,913
2509,9720,33,914
2486,1254,2,915
2489,10068,6,916
2500,107,5,917
2529,340,50,918
2506,10517,7,919
2543,8929,60,920
2515,6908,1,921
2536,1425,23,922
2568,3481,100,923
2543,10015,18,924
2545,4583,15,925
2531,8548,1,926
2542,8533,13,927
2533,8547,0,928
2540,8989,0,929
2547,1406,1,930
2547,3078,3,931
2606,641,109,932
2548,778,0,933
2551,4520,3,934
2556,3084,8,935
2551,4563,3,936
2557,735,5,937
2571,3040,16,938
2565,4235,8,939
2569,4222,3,940
2590,2035,37,941
2583,8531,3,942
2588,7152,1,943
2588,7160,2,944
2588,7169,2,945
2589,3046,1,946
2592,9801,4,947
2603,428,6,948
2908,571,310,949
2604,996,2,950
2618,3899,7,951
2638,8521,23,952
2701,9036,86,953
2687,3433,114,954
2624,3377,2,955
2627,3374,2,956
2636,3362,10,957
2649,4657,10,958
2701,8458,55,959
2661,3288,11,960
2659,8500,1,961
2668,3844,4,962
2668,1207,7,963
2681,1129,6,964
2694,4076,23,965
2687,4159,3,966
2687,4167,3,967
2686,3626,2,968
2686,3634,5,969
2707,6536,25,970
2693,10660,6,971
2703,3669,20,972
2702,10438,25,973
2715,2858,8,974
2731,8550,16,975
2750,3059,31,976
2720,3604,0,977
2734,3607,12,978
2723,4934,1,979
2745,8749,31,980
2742,6985,22,981
2742,824,42,982
2733,4934,1,983
2735,3619,0,984
2752,3954,19,985
2760,4138,50,986
2756,10289,15,987
2779,4048,32,988
2775,3355,56,989
2763,10460,1,990
2785,4989,27,991
2782,10526,28,992
2776,8978,3,993
2777,3412,3,994
2777,3421,3,995
2777,3430,3,996
2778,3632,7,997
2788,6843,16,998
2781,6924,8,999
2787,6526,13,1000
2780,7408,2,1001
2785,6915,0,1002
2789,7408,2,1003
2849,4175,64,1004
2800,7410,4,1005
2906,8461,117,1006
2826,818,40,1007
2815,2870,16,1008
2813,7324,16,1009
2802,8472,1,1010
2802,8625,2,1011
2802,8634,2,1012
2802,8643,2,1013
2802,8652,2,1014
2802,8661,2,1015
2802,8669,1,1016
2815,7185,8,1017
2813,8731,11,1018
2817,172,7,1019
2832,2903,17,1020
2830,3119,10,1021
2867,4315,57,1022
2833,5503,10,1023
2837,6485,4,1024
2836,8389,3,1025
2836,389,1,1026
2847,4763,14,1027
2840,3657,2,1028
2840,3666,2,1029
2844,590,3,1030
2844,608,3,1031
2844,626,3,1032
2844,644,3,1033
2854,4697,14,1034
2950,8862,196,1035
2865,5032,14,1036
2858,837,2,1037
2859,8480,0,1038
2864,8962,1,1039
2886,7150,27,1040
2900,10550,51,1041
2879,8962,1,1042
2889,6467,10,1043
2905,4956,29,1044
2885,5040,3,1045
2889,42,13,1046
2887,8962,1,1047
2888,8746,1,1048
2907,6317,14,1049
2894,8962,1,1050
2899,7068,4,1051
2907,3225,12,1052
2915,6103,14,1053
2909,8962,1,1054
2925,6208,15,1055
2927,9170,41,1056
2916,8962,1,1057
2946,4192,54,1058
2926,3410,0,1059
2953,4284,26,1060
2947,5534,32,1061
2941,6953,10,1062
2939,4122,3,1063
2939,4131,3,1064
2961,9592,12,1065
2954,3424,10,1066
2969,2711,19,1067
2967,1810,3,1068
2985,4964,8,1069
2996,6227,6,1070
3004,9196,1,1071
3003,9200,1,1072
3010,7187,2,1073
3015,9198,4,1074
3019,7151,2,1075
3034,4293,12,1076
3034,6106,11,1077
3037,2328,5,1078
3038,4267,2,1079
3038,4276,2,1080
3047,10531,5,1081
3105,8632,157,1082
3064,10457,8,1083
3073,428,15,1084
3061,9466,1,1085
3095,9478,34,1086
3083,2677,10,1087
3152,8948,71,1088
3159,1468,67,1089
3172,536,149,1090
3133,2527,38,1091
3120,10707,34,1092
3111,1757,2,1093
3132,9395,16,1094
3169,2277,26,1095
3196,9087,60,1096
3147,2565,1,1097
3151,8623,1,1098
3151,8628,3,1099
3154,1443,1,1100
3155,8626,0,1101
3182,10532,78,1102
3201,2123,49,1103
3187,67,2,1104
3193,48,9,1105
3202,9343,0,1106
3211,9339,17,1107
3205,9318,0,1108
3206,9320,2,1109
3209,9322,0,1110
3221,1342,10,1111
3214,9601,0,1112
3224,4199,9,1113
3225,4191,0,1114
3226,4193,0,1115
3236,10714,25,1116
3239,4719,7,1117
3278,8857,42,1118
3258,997,21,1119
3248,10669,10,1120
3256,10641,8,1121
3283,27,39,1122
3278,10531,16,1123
3273,2565,2,1124
3288,10315,12,1125
3296,10758,54,1126
3284,68,2,1127
3319,9049,29,1128
3319,6751,76,1129
3325,8293,1,1130
3325,8302,2,1131
3325,8311,2,1132
3325,8321,1,1133
3334,10602,35,1134
3373,2871,87,1135
3366,120,35,1136
3346,1398,6,1137
3362,2622,36,1138
3381,982,39,1139
3355,2464,23,1140
3350,58,16,1141
3362,2500,5,1142
3376,2706,18,1143
3373,10460,9,1144
3385,3155,25,1145
3374,7812,6,1146
3370,7825,2,1147
3370,8867,1,1148
3378,10430,10,1149
3387,6939,21,1150
3429,6222,38,1151
3412,3088,29,1152
3400,2391,5,1153
3400,2409,3,1154
3401,2398,2,1155
3421,1370,34,1156
3420,2483,7,1157
3420,2501,6,1158
3420,2519,6,1159
3420,2537,6,1160
3420,2555,6,1161
3420,2573,7,1162
3422,6398,5,1163
3734,8784,311,1164
3488,6358,55,1165
3455,2844,6,1166
3481,6073,10,1167
3492,7901,38,1168
3485,2410,20,1169
3502,9015,22,1170
3498,6917,32,1171
3487,6759,1,1172
3509,6162,53,1173
3498,9166,1,1174
3524,2765,35,1175
3505,3259,2,1176
3512,7011,25,1177
3515,8245,34,1178
3509,8735,8,1179
3512,6690,9,1180
3527,3098,28,1181
3514,6286,3,1182
3519,8302,11,1183
3517,6219,1,1184
3517,6225,1,1185
3519,8729,0,1186
3537,1626,19,1187
3527,2700,6,1188
3527,2718,6,1189
3526,3059,7,1190
3547,3200,34,1191
3523,8149,2,1192
3523,8158,2,1193
3522,8167,2,1194
3522,8176,2,1195
3522,8185,2,1196
3523,8194,2,1197
3523,8203,2,1198
3523,8284,2,1199
3523,8320,2,1200
3569,9207,32,1201
3571,2594,26,1202
3573,2966,20,1203
3559,3241,2,1204
3559,3250,2,1205
3564,2555,6,1206
3575,9111,20,1207
3577,6203,5,1208
3577,6279,7,1209
3584,6411,15,1210
3604,8988,63,1211
3577,7043,2,1212
3577,7052,2,1213
3577,7061,2,1214
3577,7070,2,1215
3577,7079,2,1216
3577,7088,2,1217
3577,7097,2,1218
3577,7106,2,1219
3577,7115,2,1220
3577,7124,2,1221
3577,7133,2,1222
3577,7142,2,1223
3637,7261,111,1224
3590,9241,0,1225
3599,2663,6,1226
3599,2681,6,1227
3606,9990,72,1228
3598,2409,3,1229
3614,5933,11,1230
3612,9159,7,1231
3621,10108,11,1232
3616,2480,3,1233
3637,6082,91,1234
3619,10125,1,1235
3621,10134,1,1236
3629,6194,12,1237
3634,6627,12,1238
3639,6910,31,1239
3630,6177,1,1240
3631,2048,2,1241
3688,7060,138,1242
3631,7142,2,1243
3638,8692,1,1244
3640,7718,2,1245
3640,8023,2,1246
3640,8032,2,1247
3640,8041,2,1248
3640,8050,2,1249
3645,8692,1,1250
3666,6561,21,1251
3696,6762,111,1252
3659,9075,0,1253
3661,9074,1,1254
3688,2136,28,1255
3668,2426,4,1256
3677,9769,12,1257
3677,2463,27,1258
3669,2409,3,1259
3711,1808,51,1260
3669,2391,2,1261
3692,9165,28,1262
3678,9076,8,1263
3701,6425,65,1264
3691,1908,19,1265
3698,2232,35,1266
3706,9866,49,1267
3706,6150,61,1268
3716,6615,18,1269
3706,2281,1,1270
3710,9918,1,1271
3719,3125,6,1272
3725,2592,6,1273
3725,2610,6,1274
3725,2627,6,1275
3725,2645,6,1276
3732,2684,26,1277
3746,2866,46,1278
3736,2958,18,1279
3721,3115,3,1280
3721,7205,2,1281
3743,2807,6,1282
3769,2289,22,1283
3764,2266,0,1284
3786,2568,90,1285
3782,8931,7,1286
3784,8987,6,1287
3783,8923,1,1288
3907,2045,156,1289
3792,2468,1,1290
3797,2663,6,1291
3796,2462,3,1292
3835,2215,40,1293
3838,6991,33,1294
3834,6099,67,1295
3845,6531,54,1296
3823,6668,31,1297
3832,10239,8,1298
3893,6333,128,1299
3851,7220,39,1300
3833,2265,3,1301
3834,1619,17,1302
3839,10186,19,1303
3856,10316,26,1304
3836,2269,1,1305
3840,10115,25,1306
3859,10439,19,1307
3862,7318,17,1308
3854,7180,0,1309
3855,7181,0,1310
4001,1873,143,1311
3869,2826,6,1312
3869,2844,6,1313
3869,7433,6,1314
3869,7505,6,1315
3869,7523,6,1316
3869,7667,6,1317
3870,6007,3,1318
3886,3390,15,1319
3886,9891,48,1320
3890,6698,15,1321
3884,9953,4,1322
3887,2771,6,1323
3887,2789,6,1324
3916,7124,62,1325
3884,9945,3,1326
3902,1052,34,1327
3898,2170,13,1328
3889,954,4,1329
3896,6863,8,1330
3903,3267,13,1331
3920,1163,38,1332
3905,2736,6,1333
3906,3865,18,1334
3932,6640,26,1335
3911,3889,3,1336
3926,7298,15,1337
3923,7325,6,1338
3922,7342,7,1339
3923,7559,6,1340
3923,7577,6,1341
3923,7595,6,1342
3923,7613,6,1343
3927,7698,11,1344
3938,6970,40,1345
3944,10121,57,1346
3941,1692,6,1347
3967,1442,57,1348
3941,1583,7,1349
3941,1637,6,1350
3959,2214,33,1351
3948,10241,20,1352
3947,4519,3,1353
3947,4528,3,1354
3959,1637,6,1355
3959,1692,6,1356
3959,7235,6,1357
3958,9973,60,1358
3970,6509,28,1359
3965,3331,3,1360
3966,6840,3,1361
3968,10313,4,1362
4004,417,36,1363
3977,1350,6,1364
3986,1628,15,1365
3977,2448,6,1366
3973,3331,4,1367
3990,1002,20,1368
3977,7487,6,1369
3977,7505,6,1370
3977,7523,6,1371
3977,7541,6,1372
3977,7559,6,1373
3977,7577,6,1374
3977,7595,6,1375
3977,7613,6,1376
3981,7707,11,1377
4028,2451,138,1378
3983,3331,3,1379
3990,5144,4,1380
4019,2266,31,1381
3992,3331,3,1382
4026,7038,76,1383
4024,3330,26,1384
4053,1694,56,1385
4019,3211,17,1386
4043,10125,59,1387
4022,10371,26,1388
4043,5065,37,1389
4044,8180,33,1390
4028,1348,5,1391
4040,1529,24,1392
4285,532,253,1393
4048,6202,30,1394
4087,10254,53,1395
4051,5978,17,1396
4060,834,18,1397
4046,1456,5,1398
4079,1783,48,1399
4045,9656,4,1400
4078,7148,45,1401
4062,3173,7,1402
4079,10578,49,1403
4124,8620,95,1404
4068,6512,49,1405
4074,7363,26,1406
4067,7775,6,1407
4067,7919,6,1408
4077,1145,30,1409
4087,2187,51,1410
4086,7492,73,1411
4067,7577,6,1412
4070,7748,15,1413
4065,1257,3,1414
4073,3412,3,1415
4088,8108,22,1416
4081,8749,11,1417
4085,2304,6,1418
4085,7919,6,1419
4085,1187,6,1420
4127,7617,81,1421
4082,4735,3,1422
4082,412,1,1423
4088,405,1,1424
4109,390,31,1425
4112,3274,27,1426
4094,4540,5,1427
4103,863,6,1428
4109,7246,18,1429
4137,7813,44,1430
4103,7919,6,1431
4127,3398,12,1432
4118,3214,3,1433
4145,10159,23,1434
4149,465,21,1435
4142,6194,30,1436
4139,1152,6,1437
4238,1505,179,1438
4139,2088,6,1439
4151,4168,24,1440
4139,7343,6,1441
4139,7361,6,1442
4159,8017,32,1443
4216,148,100,1444
4167,2084,20,1445
4170,4089,19,1446
4168,7714,17,1447
4154,739,4,1448
4191,28,44,1449
4178,7911,34,1450
4163,8799,1,1451
4184,1220,15,1452
4175,1781,6,1453
4178,1809,15,1454
4175,1836,6,1455
4174,2285,7,1456
4174,2303,7,1457
4175,1080,6,1458
4175,3041,7,1459
4175,3059,7,1460
4175,3078,6,1461
4177,3099,9,1462
4175,7685,6,1463
4171,741,0,1464
4235,10743,65,1465
4206,997,35,1466
4191,9856,8,1467
